Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 22_level_0,Unnamed: 23_level_0,Expected,Expected,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
127,Brenner,br BRA,FW,FC Cincinnati,23,2000,5.9,191,226,84.5,3062,818,101,121,83.5,60,64,93.8,18,21,85.7,0,0.8,0.5,-0.8,6,18,5,1,25,Matches
128,Ethan Bristow,kn SKN,DF,Minnesota Utd,21,2001,6.0,190,252,75.4,2922,1144,109,118,92.4,63,87,72.4,11,30,36.7,0,0.1,0.2,-0.1,3,11,5,1,15,Matches
129,Andrew Brody,us USA,DF,Real Salt Lake,27,1995,25.2,1076,1349,79.8,18297,6631,497,555,89.5,490,596,82.2,77,141,54.6,2,2.1,2.6,-0.1,22,96,31,10,134,Matches
130,Brandt Bronico,us USA,MF,Charlotte,27,1995,28.8,909,1140,79.7,15603,4387,436,501,87.0,366,431,84.9,86,136,63.2,1,1.8,1.7,-0.8,20,94,23,6,126,Matches
131,Javain Brown,jm JAM,DF,Vancouver,23,1999,19.6,843,1100,76.6,16021,5175,302,338,89.3,455,565,80.5,80,165,48.5,1,1.0,0.9,0.0,11,59,13,7,56,Matches
132,Gastón Brugman,uy URU,MF,LA Galaxy,30,1992,21.1,1392,1584,87.9,24267,9297,621,684,90.8,579,627,92.3,150,199,75.4,1,2.1,2.9,-1.1,22,176,21,0,192,Matches
133,Will Bruin,us USA,FW,Austin,33,1989,3.9,51,62,82.3,642,105,36,40,90.0,13,14,92.9,1,1,100.0,1,0.3,0.1,+0.7,4,5,0,0,4,Matches
134,Noel Buck,eng ENG,"MF,FW",New England,17,2005,19.5,651,788,82.6,10590,2750,312,351,88.9,265,307,86.3,46,72,63.9,1,1.1,1.0,-0.1,16,76,12,3,76,Matches
135,Teal Bunbury,us USA,FW,Nashville,32,1990,18.3,246,389,63.2,3216,443,164,224,73.2,61,101,60.4,7,13,53.8,1,1.2,0.6,-0.2,11,13,4,1,20,Matches
136,Cory Burke,jm JAM,FW,NY Red Bulls,31,1991,10.8,91,194,46.9,1405,485,49,94,52.1,25,50,50.0,9,20,45.0,0,0.9,0.9,-0.9,11,13,7,2,17,Matches
137,Roman Bürki,ch SUI,GK,St. Louis,32,1990,33.0,721,1164,61.9,22577,18179,107,109,98.2,311,314,99.0,300,729,41.2,0,0.2,0.1,-0.2,3,32,2,0,1,Matches
138,Kendall Burks,us USA,"DF,MF",Chicago Fire,23,1999,5.7,169,206,82.0,3103,1249,72,83,86.7,78,91,85.7,17,28,60.7,0,0.0,0.0,0.0,0,12,0,0,7,Matches
139,Sergio Busquets,es ESP,MF,Inter Miami,34,1988,10.3,646,724,89.2,10438,3614,305,326,93.6,282,305,92.5,40,55,72.7,1,0.9,0.8,+0.1,11,79,5,0,71,Matches
140,Brandon Bye,us USA,DF,New England,27,1995,18.5,706,984,71.7,12083,4543,324,392,82.7,318,401,79.3,54,120,45.0,1,2.4,2.4,-1.4,19,60,21,10,70,Matches
141,Nathan Byrne,eng ENG,DF,Charlotte,30,1992,28.9,1357,1672,81.2,23663,8738,638,693,92.1,587,700,83.9,115,228,50.4,1,0.5,1.5,+0.5,9,140,18,7,146,Matches
142,Jorge Cabezas,co COL,"FW,MF",NY Red Bulls,19,2003,1.3,18,25,72.0,259,48,11,14,78.6,4,4,100.0,2,3,66.7,0,0.0,0.0,0.0,0,1,1,0,2,Matches
143,Kevin Cabral,fr FRA,"FW,MF",Colorado Rapids,23,1999,13.1,183,246,74.4,2700,401,100,118,84.7,55,65,84.6,14,29,48.3,0,0.8,1.3,-0.8,6,8,3,2,15,Matches
144,Rémi Cabral,fr FRA,DF,Colorado Rapids,23,1999,0.1,5,5,100.0,70,8,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,2,Matches
145,Martín Cáceres,uy URU,DF,LA Galaxy,35,1987,14.5,771,855,90.2,13722,4524,304,313,97.1,386,415,93.0,63,98,64.3,0,0.0,0.1,0.0,1,41,1,0,40,Matches
146,Deiber Caicedo,co COL,"MF,FW",Vancouver,22,2000,2.2,69,95,72.6,1043,155,43,47,91.5,23,33,69.7,3,5,60.0,0,0.2,0.3,-0.2,2,2,5,2,9,Matches
147,Luís Caicedo,co COL,MF,Dynamo FC,26,1996,13.5,518,599,86.5,8917,2466,232,254,91.3,235,266,88.3,42,60,70.0,0,0.0,0.3,0.0,2,50,3,0,48,Matches
148,Scott Caldwell,us USA,MF,Real Salt Lake,31,1991,1.9,55,68,80.9,984,230,25,33,75.8,22,26,84.6,8,8,100.0,0,0.0,0.0,0.0,0,2,0,0,5,Matches
149,Lucas Calegari,br BRA,DF,LA Galaxy,20,2002,21.5,1093,1270,86.1,17415,5532,563,606,92.9,454,515,88.2,58,99,58.6,1,2.2,1.9,-1.2,21,70,22,9,95,Matches
150,Noel Caliskan,de GER,MF,Portland Timbers,22,2000,2.9,92,106,86.8,1485,239,39,44,88.6,41,46,89.1,6,7,85.7,1,0.2,0.1,+0.8,2,12,0,0,9,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
151,Drake Callender,us USA,GK,Inter Miami,25,1997,33.0,811,1143,71.0,21537,15320,140,143,97.9,413,423,97.6,256,569,45.0,0,0.0,0.0,0.0,0,7,0,0,0,Matches
152,Rudy Camacho,fr FRA,DF,Columbus Crew,31,1991,8.8,559,615,90.9,9514,4414,256,266,96.2,262,277,94.6,37,63,58.7,0,0.0,0.1,0.0,1,33,1,0,31,Matches
153,Rudy Camacho,fr FRA,"DF,MF",CF Montréal,31,1991,17.9,939,1088,86.3,19411,8448,246,276,89.1,552,602,91.7,131,178,73.6,0,0.1,0.4,-0.1,2,49,3,0,51,Matches
154,Brandon Cambridge,us USA,"FW,DF",Charlotte,20,2002,1.5,37,44,84.1,688,81,15,16,93.8,17,21,81.0,3,4,75.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
155,Leonardo Campana,ec ECU,FW,Inter Miami,22,2000,18.2,340,439,77.4,5066,811,206,250,82.4,92,117,78.6,27,35,77.1,3,2.1,2.0,+0.9,13,27,10,4,39,Matches
156,George Campbell,us USA,DF,CF Montréal,21,2001,20.6,986,1191,82.8,18799,6878,353,401,88.0,536,604,88.7,94,165,57.0,2,0.2,0.5,+1.8,3,87,8,0,94,Matches
157,Russell Canouse,us USA,MF,D.C. United,27,1995,24.6,928,1092,85.0,15883,5299,410,479,85.6,430,466,92.3,71,106,67.0,1,0.2,0.9,+0.8,5,102,10,2,106,Matches
158,Antonio Carlos,br BRA,DF,Orlando City,29,1993,15.7,627,728,86.1,13239,5746,193,210,91.9,323,348,92.8,107,153,69.9,0,0.0,0.1,0.0,0,54,0,0,63,Matches
159,Wikelman Carmona,ve VEN,"FW,MF",NY Red Bulls,19,2003,7.4,152,214,71.0,2373,650,83,102,81.4,44,56,78.6,16,27,59.3,0,0.6,0.4,-0.6,6,17,6,3,19,Matches
160,Julián Carranza,ar ARG,FW,Philadelphia,22,2000,27.6,502,714,70.3,7509,1431,267,367,72.8,170,215,79.1,31,41,75.6,5,4.0,3.4,+1.0,28,40,14,1,65,Matches
161,Adalberto Carrasquilla,pa PAN,"FW,MF",Dynamo FC,24,1998,22.6,774,1027,75.4,13059,4191,387,466,83.0,274,349,78.5,85,150,56.7,5,3.6,4.0,+1.4,36,115,58,13,160,Matches
162,Wilder Cartagena,pe PER,MF,Orlando City,28,1994,21.1,926,1050,88.2,16007,4853,435,477,91.2,381,415,91.8,88,117,75.2,1,1.4,1.5,-0.4,15,120,13,0,120,Matches
163,Javier Casas,us USA,MF,Chicago Fire,19,2003,0.6,19,24,79.2,248,119,15,15,100.0,3,4,75.0,1,5,20.0,0,0.0,0.0,0.0,0,1,1,0,4,Matches
164,Julio Cascante,cr CRC,DF,Austin,29,1993,22.9,1297,1479,87.7,25432,10418,438,470,93.2,698,756,92.3,151,226,66.8,2,0.6,1.4,+1.4,6,85,2,0,86,Matches
165,Cristian Cásseres Jr.,ve VEN,MF,NY Red Bulls,23,2000,16.0,573,782,73.3,9870,4211,270,308,87.7,217,290,74.8,65,130,50.0,1,3.5,3.8,-2.5,34,98,21,4,122,Matches
166,Robert Castellanos,us USA,DF,Sporting KC,24,1998,7.8,367,443,82.8,8289,2341,68,76,89.5,232,257,90.3,65,98,66.3,0,0.0,0.0,0.0,1,11,0,0,15,Matches
167,Roman Celentano,us USA,GK,FC Cincinnati,22,2000,33.0,566,820,69.0,16079,12402,130,131,99.2,224,226,99.1,200,449,44.5,0,0.0,0.0,0.0,0,11,0,0,0,Matches
168,Edwin Cerrillo,us USA,MF,FC Dallas,22,2000,15.1,780,900,86.7,12628,3536,397,429,92.5,311,343,90.7,51,82,62.2,0,0.3,0.5,-0.3,8,65,5,1,82,Matches
169,Edwin Cerrillo,us USA,MF,LA Galaxy,22,2000,9.0,541,583,92.8,8815,2732,262,276,94.9,235,248,94.8,29,36,80.6,1,0.3,0.3,+0.7,7,57,0,0,55,Matches
170,Tomás Chancalay,ar ARG,"FW,MF",New England,24,1999,9.5,260,342,76.0,4564,686,115,138,83.3,113,129,87.6,25,54,46.3,0,0.9,1.5,-0.9,5,14,6,2,26,Matches
171,Maikel Chang,cu CUB,"MF,FW",Real Salt Lake,31,1991,11.3,371,540,68.7,6355,1593,191,213,89.7,130,183,71.0,39,100,39.0,4,2.5,2.4,+1.5,28,18,16,8,36,Matches
172,Maxime Chanot,lu LUX,DF,NYCFC,33,1989,19.0,1056,1204,87.7,22752,8346,251,287,87.5,647,679,95.3,154,224,68.8,0,0.0,0.1,0.0,0,39,0,0,48,Matches
173,Diego Chará,co COL,MF,Portland Timbers,36,1986,28.5,1100,1260,87.3,19987,7092,473,524,90.3,468,507,92.3,135,175,77.1,0,0.4,1.1,-0.4,10,142,14,2,149,Matches
174,Yimmi Chará,co COL,FW,Portland Timbers,31,1991,8.2,238,302,78.8,3324,898,151,168,89.9,59,72,81.9,12,21,57.1,3,1.3,1.3,+1.7,13,10,13,2,27,Matches
175,Yevhen Cheberko,ua UKR,DF,Columbus Crew,25,1998,2.2,118,128,92.2,1984,823,60,62,96.8,46,48,95.8,11,15,73.3,0,0.0,0.0,0.0,0,13,0,0,11,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
176,Giorgio Chiellini,it ITA,DF,Los Angeles FC,38,1984,15.2,837,1010,82.9,17999,6215,206,229,90.0,503,568,88.6,128,198,64.6,0,0.9,0.8,-0.9,10,93,7,1,92,Matches
177,Mathieu Choiniere,ca CAN,"MF,DF",CF Montréal,23,1999,27.0,887,1176,75.4,14435,4644,471,544,86.6,334,429,77.9,67,148,45.3,2,4.8,4.8,-2.8,47,75,35,7,129,Matches
178,Léo Chú,br BRA,FW,Seattle,22,2000,22.8,466,690,67.5,6569,1827,297,375,79.2,139,208,66.8,17,39,43.6,7,5.7,6.0,+1.3,37,20,47,14,55,Matches
179,José Cifuentes,ec ECU,MF,Los Angeles FC,23,1999,15.1,582,778,74.8,9709,3661,288,343,84.0,216,274,78.8,56,94,59.6,3,3.0,2.2,0.0,32,96,30,4,132,Matches
180,Cam Cilley,us USA,"FW,MF",San Jose,22,2000,0.0,2,5,40.0,33,31,1,2,50.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2,Matches
181,Abdoulaye Cissoko,fr FRA,DF,Seattle,23,1999,1.0,70,76,92.1,1388,551,21,22,95.5,40,42,95.2,8,11,72.7,0,0.0,0.0,0.0,0,0,0,0,2,Matches
182,Steve Clark,us USA,GK,Dynamo FC,36,1986,33.0,886,1104,80.3,21149,14551,231,231,100.0,432,436,99.1,214,423,50.6,1,0.1,0.0,+0.9,1,8,0,0,0,Matches
183,Stefan Cleveland,us USA,GK,Seattle,28,1994,2.0,41,47,87.2,1029,798,10,10,100.0,23,23,100.0,8,13,61.5,0,0.0,0.0,0.0,0,1,0,0,0,Matches
184,Noah Cobb,us USA,DF,Atlanta Utd,17,2005,2.2,128,148,86.5,2587,615,32,35,91.4,80,84,95.2,14,25,56.0,0,0.0,0.0,0.0,0,1,0,0,1,Matches
185,Alonso Coello,es ESP,MF,Toronto FC,23,1999,14.3,876,1010,86.7,15606,5132,387,413,93.7,377,423,89.1,93,130,71.5,0,0.3,0.9,-0.3,9,118,12,2,85,Matches
186,Jackson Conway,us USA,FW,Atlanta Utd,21,2001,0.6,8,10,80.0,98,21,7,8,87.5,1,1,100.0,0,0,,0,0.1,0.0,-0.1,1,1,0,0,1,Matches
187,Enzo Copetti,ar ARG,FW,Charlotte,27,1996,22.0,350,545,64.2,4652,751,212,297,71.4,88,141,62.4,18,35,51.4,1,1.6,1.9,-0.6,21,20,11,1,32,Matches
188,Gabriele Corbo,it ITA,DF,CF Montréal,23,2000,25.4,1046,1281,81.7,22099,8856,347,394,88.1,528,607,87.0,165,256,64.5,1,0.6,0.5,+0.4,8,109,4,1,114,Matches
189,Sergio Córdova,ve VEN,"FW,MF",Vancouver,25,1997,9.4,128,178,71.9,1734,432,74,93,79.6,38,52,73.1,4,12,33.3,0,1.2,0.4,-1.2,7,9,5,1,17,Matches
190,Carlos Coronel,py PAR,GK,NY Red Bulls,26,1996,34.0,513,1017,50.4,18162,15324,59,59,100.0,198,211,93.8,256,738,34.7,0,0.1,0.1,-0.1,2,32,0,0,1,Matches
191,Guzmán Corujo,uy URU,DF,Charlotte,26,1996,3.9,129,161,80.1,2692,852,26,32,81.3,85,92,92.4,15,31,48.4,0,0.0,0.0,0.0,0,5,0,0,5,Matches
192,Douglas Costa,br BRA,"FW,MF",LA Galaxy,32,1990,13.5,587,761,77.1,9898,2811,315,357,88.2,180,229,78.6,74,132,56.1,7,4.9,4.3,+2.1,38,58,18,2,81,Matches
193,Séga Coulibaly,fr FRA,DF,LA Galaxy,26,1996,1.0,53,59,89.8,1028,403,17,19,89.5,30,32,93.8,6,8,75.0,0,0.0,0.0,0.0,0,5,0,0,3,Matches
194,Cade Cowell,us USA,FW,San Jose,19,2003,17.1,243,387,62.8,3273,820,157,215,73.0,56,94,59.6,12,33,36.4,2,1.1,1.4,+0.9,7,12,10,3,22,Matches
195,Ben Cremaschi,us USA,"MF,FW",Inter Miami,17,2005,19.9,712,848,84.0,10400,2379,394,442,89.1,260,297,87.5,32,45,71.1,4,2.2,2.4,+1.8,18,52,16,2,76,Matches
196,Maxime Crépeau,ca CAN,GK,Los Angeles FC,28,1994,7.0,170,217,78.3,4102,2740,34,34,100.0,99,100,99.0,36,82,43.9,0,0.0,0.0,0.0,0,1,0,0,0,Matches
197,Daniel Crisostomo,us USA,MF,Los Angeles FC,26,1997,3.1,131,148,88.5,2117,544,67,72,93.1,54,58,93.1,7,11,63.6,0,0.0,0.1,0.0,2,10,0,0,12,Matches
198,Andrés Cubas,py PAR,MF,Vancouver,26,1996,23.8,1056,1219,86.6,20614,6490,397,435,91.3,474,526,90.1,163,218,74.8,1,0.7,0.5,+0.3,8,109,4,0,100,Matches
199,Cucho,co COL,FW,Columbus Crew,23,1999,26.3,611,889,68.7,9840,2566,331,413,80.1,199,275,72.4,59,106,55.7,7,6.7,6.0,+0.3,42,56,48,7,124,Matches
200,Mauricio Cuevas,us USA,DF,LA Galaxy,19,2003,4.7,212,258,82.2,3380,1093,112,121,92.6,79,94,84.0,16,31,51.6,0,0.6,0.4,-0.6,5,15,3,2,19,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
201,Braian Cufré,ar ARG,DF,NYCFC,26,1996,20.7,745,946,78.8,12169,4265,364,408,89.2,317,385,82.3,51,104,49.0,3,3.5,2.7,-0.5,23,47,18,7,65,Matches
202,Antony Curic,ca CAN,DF,Toronto FC,22,2001,0.0,2,2,100.0,27,9,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
203,Rafael Czichos,de GER,DF,Chicago Fire,32,1990,27.9,1061,1258,84.3,21998,10335,323,359,90.0,568,643,88.3,162,224,72.3,0,0.0,0.2,0.0,1,67,0,0,74,Matches
204,Cristián Dajome,co COL,"FW,DF",D.C. United,29,1994,8.7,176,251,70.1,2564,746,98,113,86.7,64,92,69.6,7,17,41.2,1,0.9,0.9,+0.1,13,12,7,2,24,Matches
205,Cristián Dajome,co COL,"MF,FW",Vancouver,29,1994,3.3,83,111,74.8,1235,275,46,57,80.7,31,37,83.8,4,12,33.3,0,0.3,0.3,-0.3,5,6,3,1,8,Matches
206,Dagur Dan Þórhallsson,is ISL,"DF,MF",Orlando City,22,2000,13.4,506,591,85.6,7550,1989,294,315,93.3,164,202,81.2,34,48,70.8,3,1.9,1.9,+1.1,10,35,12,3,36,Matches
207,Daniel,br BRA,GK,San Jose,28,1994,21.6,406,529,76.7,10212,7118,131,131,100.0,158,160,98.8,112,230,48.7,0,0.0,0.0,0.0,0,12,0,0,1,Matches
208,Jesús Daniel Bueno,ve VEN,MF,Philadelphia,23,1999,10.7,375,458,81.9,6010,1688,199,227,87.7,133,157,84.7,31,48,64.6,0,0.7,0.9,-0.7,9,35,5,3,40,Matches
209,Juan David Mosquera,co COL,DF,Portland Timbers,20,2002,26.7,1128,1428,79.0,18766,6776,576,642,89.7,439,549,80.0,91,158,57.6,4,3.0,3.4,+1.0,28,99,32,17,115,Matches
210,Bode Davis,us USA,DF,Real Salt Lake,20,2002,13.1,601,765,78.6,10478,3299,282,325,86.8,250,299,83.6,58,103,56.3,1,0.6,0.7,+0.4,14,47,12,2,62,Matches
211,Erick Davis,pa PAN,DF,D.C. United,31,1991,6.0,242,343,70.6,4211,2006,120,135,88.9,98,142,69.0,23,54,42.6,0,0.8,0.9,-0.8,7,18,12,6,31,Matches
212,Jake Davis,us USA,DF,Sporting KC,21,2002,22.6,1081,1326,81.5,17451,6628,552,606,91.1,428,521,82.1,69,132,52.3,1,1.6,1.7,-0.6,12,100,18,6,101,Matches
213,Sean Davis,us USA,MF,Nashville,29,1993,20.8,655,782,83.8,10638,3052,324,360,90.0,263,298,88.3,50,81,61.7,1,0.3,0.7,+0.7,6,65,4,1,85,Matches
214,Jonathan Dean,us USA,DF,Chicago Fire,25,1997,15.3,502,654,76.8,8201,3066,268,302,88.7,199,255,78.0,30,63,47.6,1,1.2,1.0,-0.2,13,38,13,8,55,Matches
215,Miloš Degenek,au AUS,DF,Columbus Crew,28,1994,9.5,516,601,85.9,10521,4290,168,188,89.4,282,310,91.0,65,96,67.7,0,0.0,0.2,0.0,1,38,2,2,40,Matches
216,Brecht Dejaegere,be BEL,"FW,MF",Charlotte,31,1991,5.3,160,205,78.0,2396,824,89,109,81.7,58,74,78.4,8,11,72.7,0,0.6,0.8,-0.6,5,13,9,0,27,Matches
217,Marky Delgado,us USA,MF,LA Galaxy,27,1995,25.7,1302,1527,85.3,19424,6440,710,773,91.8,443,516,85.9,76,113,67.3,2,2.7,3.5,-0.7,38,145,32,5,181,Matches
218,Luis Díaz,cr CRC,FW,Colorado Rapids,24,1998,1.0,23,36,63.9,369,89,14,16,87.5,5,8,62.5,3,5,60.0,0,0.0,0.2,0.0,1,1,3,1,2,Matches
219,Luis Díaz,cr CRC,"DF,MF",Columbus Crew,24,1998,0.9,30,40,75.0,524,91,13,15,86.7,12,18,66.7,3,5,60.0,0,0.0,0.1,0.0,0,0,2,1,4,Matches
220,Bakaye Dibassy,ml MLI,DF,Minnesota Utd,33,1989,5.3,180,210,85.7,3339,916,77,87,88.5,88,97,90.7,15,23,65.2,0,0.1,0.1,-0.1,1,12,2,2,12,Matches
221,Adama Diomande,no NOR,FW,Toronto FC,32,1990,1.8,32,45,71.1,412,97,21,27,77.8,7,10,70.0,1,3,33.3,0,0.1,0.1,-0.1,2,4,1,0,5,Matches
222,Clément Diop,sn SEN,GK,Atlanta Utd,29,1993,1.5,41,47,87.2,1152,835,9,9,100.0,14,15,93.3,18,22,81.8,0,0.0,0.0,0.0,0,0,0,0,0,Matches
223,Hamady Diop,sn SEN,"DF,MF",Charlotte,20,2002,0.4,8,13,61.5,125,85,5,6,83.3,1,3,33.3,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches
224,Sofiane Djeffal,fr FRA,MF,Austin,23,1999,3.5,106,129,82.2,1887,623,44,53,83.0,48,52,92.3,9,14,64.3,0,0.2,0.4,-0.2,2,14,1,0,13,Matches
225,Ethan Dobbelaere,us USA,FW,Seattle,20,2002,1.1,25,30,83.3,314,65,19,20,95.0,6,9,66.7,0,0,,0,0.1,0.0,-0.1,1,0,2,1,1,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
226,Ronald Donkor,ml MLI,"MF,DF",NY Red Bulls,18,2004,0.5,12,21,57.1,193,79,8,12,66.7,2,6,33.3,2,3,66.7,1,0.1,0.2,+0.9,1,1,0,0,3,Matches
227,Christopher Donovan,us USA,FW,Philadelphia,22,2000,4.3,72,114,63.2,1003,222,43,61,70.5,26,39,66.7,2,2,100.0,1,1.1,0.8,-0.1,5,7,3,0,9,Matches
228,Griffin Dorsey,us USA,DF,Dynamo FC,23,1999,11.4,412,509,80.9,6869,1769,209,233,89.7,162,193,83.9,33,54,61.1,2,3.0,2.2,-1.0,15,21,13,6,32,Matches
229,C.J. dos Santos,us USA,GK,Inter Miami,22,2000,1.0,42,59,71.2,976,703,9,9,100.0,23,24,95.8,10,25,40.0,0,0.0,0.0,0.0,0,1,0,0,0,Matches
230,Hassani Dotson,us USA,"MF,FW",Minnesota Utd,25,1997,28.6,1002,1240,80.8,16773,5067,482,567,85.0,400,470,85.1,90,127,70.9,3,3.1,4.7,-0.1,35,107,40,7,151,Matches
231,Ousmane Doumbia,ci CIV,MF,Chicago Fire,30,1992,9.0,352,412,85.4,6276,2153,151,173,87.3,169,184,91.8,29,43,67.4,1,0.3,0.4,+0.7,4,34,6,2,46,Matches
232,Sebastián Driussi,ar ARG,"MF,FW",Austin,26,1996,25.6,705,879,80.2,12348,2803,344,392,87.8,264,314,84.1,80,112,71.4,4,3.9,3.2,+0.1,21,80,23,3,134,Matches
233,Erik Duenas,us USA,"MF,DF",Los Angeles FC,18,2004,8.4,339,395,85.8,5052,1387,182,200,91.0,142,154,92.2,11,24,45.8,0,0.4,0.3,-0.4,11,31,5,1,47,Matches
234,Bryce Duke,us USA,MF,Inter Miami,21,2001,4.9,274,323,84.8,4416,896,152,161,94.4,98,115,85.2,21,31,67.7,0,0.1,0.3,-0.1,3,21,2,0,29,Matches
235,Bryce Duke,us USA,"MF,FW",CF Montréal,21,2001,16.3,478,675,70.8,8023,2456,250,310,80.6,161,219,73.5,52,104,50.0,1,2.8,2.7,-1.8,31,56,17,3,80,Matches
236,Cameron Duke,us USA,DF,Sporting KC,21,2001,1.5,70,91,76.9,1239,389,28,32,87.5,35,44,79.5,7,14,50.0,0,0.0,0.0,0.0,1,10,0,0,7,Matches
237,Cameron Dunbar,us USA,"MF,FW",Minnesota Utd,20,2002,1.3,13,26,50.0,242,66,6,8,75.0,4,5,80.0,3,11,27.3,0,0.1,0.2,-0.1,1,1,2,1,3,Matches
238,Kyle Duncan,us USA,DF,NY Red Bulls,25,1997,20.5,612,924,66.2,9258,4065,337,410,82.2,218,349,62.5,32,100,32.0,2,3.2,2.6,-1.2,25,47,15,5,50,Matches
239,Chris Durkin,us USA,MF,D.C. United,22,2000,21.9,549,757,72.5,9052,3232,283,326,86.8,200,273,73.3,50,106,47.2,2,3.3,3.4,-1.3,29,71,25,9,81,Matches
240,Jeremy Ebobisse,us USA,FW,San Jose,25,1997,32.9,548,718,76.3,8768,1733,287,348,82.5,176,221,79.6,56,76,73.7,2,3.4,3.0,-1.4,32,52,27,6,93,Matches
241,Daniel Edelman,us USA,MF,NY Red Bulls,19,2003,20.6,740,954,77.6,12733,3686,339,418,81.1,302,358,84.4,74,124,59.7,0,1.4,1.5,-1.4,14,129,12,1,119,Matches
242,Earl Edwards Jr.,us USA,GK,New England,31,1992,10.0,243,346,70.2,7505,6009,33,34,97.1,116,116,100.0,93,192,48.4,0,0.0,0.0,0.0,0,7,0,0,0,Matches
243,Raheem Edwards,ca CAN,DF,LA Galaxy,27,1995,20.8,903,1099,82.2,14297,4561,483,543,89.0,325,373,87.1,73,110,66.4,3,2.4,1.9,+0.6,20,34,24,9,66,Matches
244,Jack Elliott,eng ENG,DF,Philadelphia,27,1995,31.0,1079,1328,81.3,24950,10812,252,285,88.4,581,634,91.6,241,382,63.1,1,0.7,0.5,+0.3,8,60,3,0,62,Matches
245,Herbert Endeley,us USA,"MF,FW",FC Dallas,21,2001,2.4,44,59,74.6,737,224,18,24,75.0,23,30,76.7,2,2,100.0,0,0.0,0.1,0.0,1,2,3,0,8,Matches
246,Emeka Eneli,us USA,"DF,MF",Real Salt Lake,23,1999,14.7,615,708,86.9,9770,2852,307,336,91.4,262,292,89.7,28,40,70.0,0,1.1,1.2,-1.1,11,52,6,1,68,Matches
247,Ramiro Enrique,ar ARG,FW,Orlando City,21,2001,11.5,187,262,71.4,2534,403,112,139,80.6,58,82,70.7,7,14,50.0,1,0.6,0.6,+0.4,5,11,4,1,18,Matches
248,Franco Escobar,ar ARG,DF,Dynamo FC,27,1995,24.7,993,1182,84.0,14808,4602,572,637,89.8,362,421,86.0,43,78,55.1,0,0.7,1.0,-0.7,10,49,15,7,61,Matches
249,Cristian Espinoza,ar ARG,"FW,MF",San Jose,27,1995,33.7,1027,1560,65.8,17207,4981,529,641,82.5,342,500,68.4,113,276,40.9,8,13.3,13.2,-5.3,101,54,66,32,127,Matches
250,Roger Espinoza,hn HON,MF,Sporting KC,36,1986,8.1,325,419,77.6,6219,1861,134,160,83.8,139,164,84.8,48,77,62.3,2,1.4,0.8,+0.6,9,61,11,0,54,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
251,Derrick Etienne,ht HAI,"FW,MF",Atlanta Utd,26,1996,11.6,257,328,78.4,4089,878,137,156,87.8,90,114,78.9,20,30,66.7,1,1.4,2.0,-0.4,18,13,20,5,38,Matches
